task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,queue_wait_ms,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,horizon_ms,edge_utilisation_mean,edge_utilisation_max,edge_rho_mean,edge_rho_max,cloud_utilisation,terminal_utilisation_mean,fuzzy_pred_action,task_count,avg_delay_ms,avg_queue_wait_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_rule_consistency,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
1644,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.147682855479395,28.046144369880988,0.029553633347173543,0.74071489158896,0.7606988183519501,1,0.028147864198566006,0.001405769148607538,1.5619597148895263,1.0933718004226685,,,0,0.155,8.985876351177161,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1645,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.705325894662906,26.330717664512093,0.03326086505231864,0.7406468066757257,0.7784192729141969,1,0.029319582473340943,0.003941282578977701,2.423533639907837,1.6964735479354858,,,0,0.155,9.11210007178527,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1646,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.307113495140435,29.39456227875359,0.0317163689011901,0.7405446793058743,0.7681855494626739,1,0.02862286619917712,0.0030935027020129856,1.9259668731689452,1.3481768112182615,,,0,0.155,8.967889413297216,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1647,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.10106495542053,30.303710788202,0.03638485559308196,0.74047659439264,0.7579902330311509,1,0.034916916342959244,0.0014679392501227182,1.4302674674987792,1.0011872272491453,,,0,0.155,5.031854493336159,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1648,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.48683805415967,29.519193760874714,0.03326036190292076,0.7406808491323429,0.7763884582115081,1,0.029189017507849118,0.004071344395071641,2.324794807434082,1.6273563652038574,,,0,0.155,9.063351165660798,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1649,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.82991853666735,25.321593806534963,0.037276785158280756,0.7407489340455772,0.7594933227609171,1,0.035090400633980716,0.002186384524300039,1.503348150253296,1.052343705177307,,,0,0.155,5.243748802262184,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1650,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.52265667414856,33.478299883732966,0.031361854232502526,0.7415999954610057,0.7668445958994394,1,0.02868297241693845,0.0026788818155640748,1.8607693004608155,1.3025385103225708,,,0,0.155,9.026929304731972,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1651,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.08880628242908,29.910456356876576,0.03735550606660201,0.7415319105477715,0.75705563730044,1,0.035025912267871204,0.002329593798730812,1.3848271369934082,0.9693789958953857,,,0,0.155,5.468809648226546,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1652,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.89998999725096,29.73675684020236,0.03216939588401201,0.7420425473970287,0.7777741372886435,1,0.029474303367155296,0.00269509251685672,2.3921669483184815,1.674516863822937,,,0,0.155,8.89216933819476,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1653,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.28000023009867,30.655157776853507,0.03025049189903141,0.7419744624837944,0.7624431745920532,1,0.028442593824674414,0.0018078980743569959,1.6467708492279052,1.1527395944595336,,,0,0.155,9.075683167159875,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1654,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.87520717772735,28.16311534095359,0.03673593361820833,0.7415999954610057,0.7512228073238416,1,0.03455189980653991,0.002184033811668421,1.1012331581115722,0.7708632106781005,,,0,0.155,5.462846192521995,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1655,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.57845755438368,26.365671253543805,0.03559978413921264,0.7420425473970287,0.7439281632921598,1,0.03402238137590381,0.0015774027633088253,0.7465653324127197,0.5225957326889038,,,0,0.155,5.657857668899948,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1656,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.331201085255074,29.386731749552588,0.03193110714485406,0.7411914859816,0.7647198568329694,0,0.028483450969591297,0.003447656175262763,1.7574638366699218,1.2302246856689452,,,0,0.155,8.619756514363255,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1657,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.77072336684788,33.51278087213198,0.03127360866590075,0.7418382926573258,0.7758222289295105,1,0.02931524005508852,0.0019583686108122357,2.297264566421509,1.6080851964950562,,,0,0.155,9.40724865111497,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1658,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,0,36.566616938264175,37.91229398185464,0.03150488756458941,0.74166808037424,0.7712794016783258,0,0.028988271498239064,0.0025166160663503503,2.0763909149169923,1.4534736404418946,,,0,0.155,9.788343185651028,1,edge_1,0,0,0.0,0.8,0.964505523083501,0.845,1.0,0.8150071670055583,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1659,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.70705135333085,26.39464386034955,0.03100355332024641,0.7423829719632001,0.773145850019355,1,0.02921397769607701,0.0017895756241693972,2.167138204574585,1.5169967432022093,,,0,0.155,9.948405112162732,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1660,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.717620784195674,34.57984849286457,0.032544289439924726,0.7400680849132343,0.7765584812659815,1,0.029113544113773624,0.0034307453261511025,2.3330613803863525,1.6331429662704466,,,0,0.155,9.80962659120836,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1661,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.14756581099193,26.420607007284072,0.029595536508729973,0.7401021273698514,0.7589245051187693,1,0.027942768385313572,0.0016527681234164025,1.4756920623779297,1.0329844436645508,,,0,0.155,10.066749507681727,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1662,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.54708400315723,31.052569406592056,0.031051385728919467,0.7401021273698514,0.7729652291247094,1,0.028878816652376245,0.002172569076543222,2.1583563613891603,1.5108494529724121,,,0,0.155,9.78041014899598,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1663,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.570758096115426,34.15474271243889,0.03236411768198653,0.7400680849132343,0.7734549803670812,1,0.02890664405384694,0.003457473628139586,2.1821682167053225,1.5275177516937257,,,0,0.155,9.647963105621026,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1664,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.36851233022072,25.0678577579735,0.03833514161061484,0.7401021273698514,0.7634683262484687,1,0.035307112242450256,0.0030280293681645837,1.6966140365600586,1.187629825592041,,,0,0.155,4.915875767172098,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1665,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.31887844995372,26.80200467669106,0.03397127928421039,0.7401021273698514,0.7404422219814141,1,0.0333882702201957,0.0005830090640146946,0.5770777988433838,0.40395445919036865,,,0,0.155,5.145736744968798,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1666,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.50074911717401,25.19129423537302,0.031083233508877695,0.7400340424566171,0.7700727807900678,0,0.028676341400691953,0.002406892108185742,2.0177246379852294,1.4124072465896604,,,0,0.155,8.986821326315502,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1667,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.39243213915781,34.34717016642669,0.03197676135884843,0.7400680849132343,0.7685589257103107,1,0.028580240410062237,0.0033965209487861916,1.9441205406188964,1.3608843784332274,,,0,0.155,8.971550374263758,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1668,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,35.80590975820059,31.40628911577149,0.0357921842824835,0.7400680849132343,0.7524912179551595,1,0.034386324866315196,0.0014058594161683064,1.1629036712646483,0.8140325698852537,,,0,0.155,4.974458988108547,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1669,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.4163183056088,35.4263480744038,0.032555978098621596,0.7401021273698514,0.7719601511859179,1,0.02881181145645681,0.003744166642164785,2.109489164352417,1.4766424150466917,,,0,0.155,8.613907230775668,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1670,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.972331783154765,32.26556363309902,0.0329795845429295,0.741634037917623,0.778126938466084,0,0.02943995126940218,0.0035396332735273175,2.4093202495574952,1.6865241746902466,,,0,0.155,9.12122207961551,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1671,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.39446318612179,32.52414797344273,0.029544814400904826,0.7414638256345372,0.7584474916839263,1,0.028103874743821193,0.0014409396570836323,1.4524995231628417,1.0167496662139892,,,0,0.155,9.183506439160249,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1672,FedDQL-Federated,2,edge_2,0,0,0.65,0,0,1,31.42698895329709,35.536202743846516,0.038601115657825855,0.7411914859816,0.7667590293733361,0,0.03577424475701968,0.0028268709008061727,1.8566090297698974,1.299626320838928,,,0,0.10250000000000001,4.942070322572793,2,edge_2,0,0,0.0,0.8,0.8843654224912655,0.8975,1.0,0.7937179666859108,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1673,FedDQL-Federated,1,edge_1,0,0,0.65,0,0,1,31.567375172827987,30.392994491538825,0.0306180385487368,0.74166808037424,0.7709322730816327,1,0.028965129591792857,0.0016529089569439434,2.059513416290283,1.441659391403198,,,0,0.10250000000000001,9.831616040656694,1,edge_1,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1674,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.294591596883244,30.90513526999911,0.03751069843966006,0.7413616982646858,0.7558603347014927,1,0.03489616195949583,0.002614536480164226,1.3267111587524414,0.9286978111267089,,,0,0.155,4.976003354431993,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1675,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.87932988515898,30.77042698378809,0.03146153771216835,0.7412936133514515,0.7742747838158527,1,0.029134914145845806,0.0023266235663225465,2.222027311325073,1.555419117927551,,,0,0.155,9.633942544220384,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1676,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.32865650283195,32.468159977038404,0.037386061054042886,0.7414297831779201,0.7565493378925312,1,0.03496563559546761,0.0024204254585752792,1.3602107048034668,0.9521474933624268,,,0,0.155,5.263079450140775,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1677,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.82464998086145,36.851178904756125,0.03136756945967333,0.74023829719632,0.773442143309004,0,0.0289299016567456,0.002437667802927735,2.181544075012207,1.5270808525085446,,,0,0.155,9.838602023031752,1,edge_1,0,0,0.0,0.8,0.9992801065072235,0.845,1.0,0.8443916899986038,1,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1678,FedDQL-Federated,2,edge_2,0,0,0.65,0,0,1,30.888964990116417,26.223611009790062,0.03607804729244325,0.7412255284382172,0.7505365123389712,1,0.03442839668918189,0.001649650603261358,1.067865285873413,0.7475057001113891,,,0,0.10250000000000001,5.657637812071895,2,edge_2,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1679,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.717240386054954,30.59117098908808,0.03198899143708861,0.7413276558080686,0.7680694590777128,1,0.028726048511323914,0.0032629429257646923,1.9203225231170655,1.344225766181946,,,0,0.155,9.814300956175,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1680,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.465268040479586,33.47384525381533,0.031121370847931366,0.7413616982646858,0.7624261544960431,1,0.028354650887233362,0.0027667199606980033,1.6459433269500732,1.152160328865051,,,0,0.155,10.284135299444857,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1681,FedDQL-Federated,1,edge_1,0,0,0.3,0,1,1,36.69534775523049,33.57769609351265,0.03117031491189797,0.7415319105477715,0.7709510887102901,1,0.0289470932416203,0.002223221670277673,2.060428237915039,1.4422997665405273,,,0,0.155,10.595476214569004,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1682,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.80381883971461,28.841546792551043,0.04026568742574307,0.7415659530043887,0.7724957679504653,1,0.03631861817373259,0.00394706925201048,2.135531015396118,1.4948717107772824,,,0,0.155,5.036440283325243,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1683,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.18093709995241,32.80955310153815,0.03642252394280775,0.7410553161551314,0.7557417967901636,1,0.03483202863498484,0.001590495307822911,1.3209478092193603,0.9246634664535521,,,0,0.155,5.396350054132928,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1684,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.450198903080704,34.45056692275565,0.02962712571430629,0.7415659530043887,0.7613554819483086,1,0.028312208805508964,0.0013149169087973255,1.5938868999481202,1.115720829963684,,,0,0.155,10.354120803653649,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1685,FedDQL-Federated,1,edge_1,0,0,0.3,0,0,1,36.67240112207433,30.887843339971294,0.03233662323365105,0.7412595708948343,0.7713567398239882,1,0.028935555198367414,0.0034010680352836407,2.0801511192321778,1.4561057834625244,,,0,0.155,10.714138161263286,1,edge_1,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1686,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.01662047393365,26.974796731636122,0.036140329408669035,0.74166808037424,0.7504013901709965,1,0.034495505080521384,0.001644824328147652,1.0612956047058106,0.7429069232940674,,,0,0.155,5.532408979984301,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
1687,FedDQL-Federated,2,edge_2,0,0,0.3,0,0,1,36.167413125549366,32.34714739887674,0.03707501817097568,0.7407489340455772,0.7543698370417902,1,0.03466344349072013,0.002411574680255545,1.2542427062988282,0.8779698944091796,,,0,0.155,5.801572474328043,2,edge_2,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,134978.1021,0.160755,0.302488,0.169404,0.329532,0.0,0.005212,0,3000,30.7692,8.1009,0.032833,0.7787,99.2366,99.2366,95.6989,98.1,98.1,60.4881,74.3691,76.3276,75.3483,0.8414,22.1333,99.2366,0,0.0,0,0.0,0.0
