task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,fuzzy_pred_action,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
2471,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.41308407425874,20.043529334348055,0.03320646382390921,0.7400340424566171,0.7630046414169088,1,0.02820513210914802,0.0050013317147611916,1.674069538116455,1.1718486766815184,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2472,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.22473670056511,25.305338247391187,0.03082913435313469,0.7400340424566171,0.770864972187077,1,0.028729154160492557,0.0020999801926421323,2.0562412261962892,1.4393688583374025,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2473,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.11262696404398,24.946022231618024,0.029881693274956257,0.7400340424566171,0.7581894732109777,1,0.027884120895419282,0.0019975723795369747,1.4399545860290528,1.007968210220337,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2474,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.70569536899297,23.779796701099517,0.028297953863838196,0.7400340424566171,0.7499877170238473,1,0.02733733714961058,0.0009606167142276165,1.041182689666748,0.7288278827667235,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2475,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.7325439233973,20.895281633400742,0.029840919985024715,0.7400340424566171,0.7505733411575641,1,0.027376378758525038,0.002464541226499678,1.0696559143066406,0.7487591400146484,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2476,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.20536528529584,19.464835813377544,0.033905255542270515,0.7400340424566171,0.7686286955112933,0,0.028580069048773655,0.00532518649349686,1.9475127696990966,1.3632589387893674,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2477,DT-FedDQL,1,edge,1,0,0.3,0,1,1,36.20337478582127,18.518993703435914,0.030443026362006537,0.7400340424566171,0.767037182565728,0,0.028473968185735957,0.0019690581762705807,1.8701329231262207,1.3090930461883543,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2478,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.631622440358235,15.647490069762766,0.02809194193220959,0.7417361652874743,0.742551669990577,1,0.027082734748430672,0.001009207183778916,0.6796398067474365,0.4757478647232055,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2479,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.78460299884411,21.106724633300594,0.028508109150771642,0.743063821095543,0.747166009615613,0,0.02757844196290946,0.0009296671878621843,0.9039904117584229,0.632793288230896,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,1,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2480,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.914390497811425,8.602658036460774,0.012189444996438967,0.7828368713847621,0.7835190469245389,1,0.01074786731394385,0.0014415776824951172,1.4415776824951172,1.009104377746582,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2481,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.06008022505427,19.69188635868071,0.03188123392788943,0.744017009880823,0.7553798416130378,1,0.028261065840652452,0.003620168087236973,1.303349437713623,0.9123446063995361,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2482,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.315096192336497,22.17806429708108,0.030290788402282876,0.7434723305749488,0.7630060368090056,1,0.02869231595205144,0.0015984724502314343,1.6741373825073242,1.171896167755127,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2483,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.230498052701208,25.142717811187694,0.03066928776276467,0.7445616891866973,0.7607658889695419,1,0.028697298566084915,0.001971989196679756,1.565220708847046,1.0956544961929322,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2484,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.428627407243777,5.583591145131154,0.011055307389355633,0.7823546032493525,0.7710772798187463,1,0.010339636736966107,0.0007156706523895264,0.7156706523895263,0.5009694566726683,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2485,DT-FedDQL,1,edge,1,0,0.65,0,0,1,30.7711089319886,20.65456086681664,0.029373367244802773,0.7448680712962517,0.7466436027852148,1,0.027799216952649967,0.0015741502921528061,0.8785908317565918,0.6150135822296142,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2486,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.75723931663763,8.082034538153493,0.011792355037599934,0.7826382903878287,0.779184471940274,1,0.010603675390154256,0.0011886796474456787,1.1886796474456787,0.832075753211975,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2487,DT-FedDQL,1,edge,1,1,1.0,1,0,1,26.361102008029167,6.706167624292763,0.012667900729849949,0.7801985809969334,0.7947166569181394,1,0.010917362104352178,0.0017505386254977706,2.094895153045654,1.4664266071319578,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2488,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.735877735971872,6.845518640983598,0.0114286278635632,0.7801418435692381,0.7791265231542056,1,0.010441102714938323,0.0009875251486248773,1.185298662185669,0.8297090635299682,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2489,DT-FedDQL,1,edge,1,1,1.0,1,0,1,25.463127415210923,5.880533528106592,0.010971454656501116,0.7801418435692381,0.7723072325952148,1,0.01023438048149612,0.0007370741750049958,0.787431468963623,0.5512020282745361,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2490,DT-FedDQL,1,edge,1,1,1.0,1,1,1,25.685116918989035,7.072698402805663,0.011509675701770479,0.7801702122830857,0.7777893376138476,1,0.0104023942839238,0.0011072814178466797,1.1072814178466797,0.7750969924926757,4.0,2048.0,1,0.004,1,edge,0,0,0.0,0.8,1.0,0.996,1.0,0.996,0,0.996,0.996,1,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2491,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.294735609099217,17.466218804742294,0.030090181614792797,0.7401361698264686,0.7623191726045871,1,0.02817390223238886,0.0019162793824039396,1.640741834640503,1.148519284248352,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2492,DT-FedDQL,1,edge,1,0,0.65,0,1,1,31.407543095847124,22.41016749235684,0.030138024820997967,0.7401361698264686,0.7657104267345901,0,0.028399985841055724,0.0017380389799422434,1.8056256484985351,1.2639379539489746,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,1,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2493,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.247271532395796,18.59895600729844,0.03204529110700239,0.7401361698264686,0.761122751377424,1,0.02809414081724465,0.003951150289757738,1.5825714683532714,1.10780002784729,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2494,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.567430675327017,18.941683456888544,0.03059985900386336,0.7401702122830857,0.7705894913058919,1,0.02873007949382994,0.0018697795100334218,2.042847261428833,1.429993083000183,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2495,DT-FedDQL,1,edge,1,0,0.65,0,0,1,31.430345543200147,23.20340115840124,0.030721703651438764,0.74023829719632,0.7664008906347858,1,0.028460484811797714,0.0022612188396410504,1.8391962146759033,1.2874373502731322,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,0.8975,0.8975,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2496,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.7995984184027,19.2619367284787,0.033004219922063725,0.7400340424566171,0.7598228332083948,1,0.02799301156191375,0.005011208360149973,1.5193690490722656,1.0635583343505859,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2497,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.258525741716596,15.560074706504691,0.027396753030194634,0.7401021273698514,0.7389716142492884,1,0.026612575660681512,0.000784177369513121,0.505576400756836,0.35390348052978515,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2498,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.44519689040202,21.428155615519316,0.030798706663840582,0.7401021273698514,0.7470301662139105,1,0.027149812458322986,0.0036488942055175944,0.897385663986206,0.6281699647903441,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2499,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.58971274945065,22.96504967889818,0.028270888426230077,0.7400680849132343,0.7475971761622766,1,0.027182790440193297,0.0010880979860367782,0.9249538612365723,0.6474677028656006,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2500,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.05242011143726,24.330610524328662,0.030020101307400442,0.7400680849132343,0.7672605029685158,1,0.028493678893942578,0.0015264224134578638,1.8809908294677735,1.3166935806274414,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2501,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.08071148397174,23.062250760730596,0.030543746024092287,0.7401021273698514,0.7666355995476279,0,0.028456841347237485,0.0020869046768548023,1.8506078338623047,1.2954254837036132,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2502,DT-FedDQL,1,edge,1,0,0.3,0,1,1,37.050685842312056,26.537441946636182,0.032210235138365115,0.7401021273698514,0.7879109661173861,1,0.02987519911855469,0.0023350360198104297,2.885022668838501,2.0195158681869505,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2503,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.48132066140706,18.497848223929704,0.028103906413389074,0.7400680849132343,0.7399168111546761,1,0.026670766106353265,0.0014331403070358107,0.5515321636199951,0.38607251453399655,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2504,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.15375920891229,17.705009461061145,0.02990366415782399,0.7400680849132343,0.7626691651484273,0,0.02818758970593668,0.0017160744518873114,1.6577585792541505,1.1604310054779052,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2505,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.875313472058245,22.135574772333584,0.0302800615086071,0.7402723396529372,0.7557530119059794,1,0.02775544891123139,0.002524612597375709,1.321493091583252,0.9250451641082763,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2506,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.80326812021405,17.555192870594553,0.028955252949404098,0.7401702122830857,0.7536267989884812,1,0.027599233339335887,0.0013560196100682114,1.2181159687042236,0.8526811780929564,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2507,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.18490525631165,19.36734671500996,0.027336401991343413,0.7402723396529372,0.7375375258152709,1,0.026541083171850822,0.0007953188194925926,0.43585058212280275,0.3050954074859619,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2508,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.44768563631739,17.02059927783129,0.028360600471748525,0.7404085094794057,0.7483925102317869,1,0.027284039525034935,0.0010765609467135906,0.9636232471466064,0.6745362730026244,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2509,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.004048582329965,17.13143134066694,0.02944444543534199,0.7401361698264686,0.7576365727284105,1,0.027861728907310413,0.0015827165280315767,1.413072395324707,0.9891506767272948,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2510,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.88012032352805,21.300864310670136,0.029671502669089175,0.7402042547397029,0.7557131716374482,1,0.027743147530621126,0.00192835513846805,1.3195560455322266,0.9236892318725586,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2511,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.84511239774683,26.41140856732091,0.02901327718754544,0.7404425519360228,0.75034999917857,1,0.02741936146950791,0.0015939157180375287,1.05879695892334,0.7411578712463379,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2512,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.19940700710216,15.628594509190117,0.02991095818781463,0.7402723396529372,0.763802151348737,1,0.028292058207415226,0.0016188999803994036,1.7128447151184083,1.1989913005828858,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2513,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.84737217373066,20.058180850092892,0.029008883042752134,0.7403404245661714,0.7548112471865501,1,0.02770230995931097,0.001306573083441165,1.2757042026519776,0.8929929418563842,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2514,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.38680185638528,25.604413366770046,0.030138324040321077,0.7415999954610057,0.7660479064518875,1,0.028629859787101655,0.0015084642532194222,1.8220340156555175,1.2754238109588623,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2515,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.016540166825294,25.38713648633467,0.03077738495750749,0.7412255284382172,0.7686700011965176,0,0.028751616608515277,0.0020257683489922156,1.9495210647583008,1.3646647453308105,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2516,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.19708814607339,21.73891364515059,0.030991758436894695,0.7415659530043887,0.7633287072068352,1,0.028443757156077405,0.0025480012808172903,1.6898257160186767,1.1828780012130735,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2517,DT-FedDQL,1,edge,1,0,0.3,0,1,1,35.812368326792125,19.76481814390405,0.030541408470219363,0.7410893586117486,0.7660576926344134,1,0.028558171978958612,0.001983236491260751,1.822509822845459,1.2757568759918212,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2518,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.884176976998916,24.276604712254077,0.02911217997648232,0.7413616982646858,0.7557300673760519,1,0.027908245079233944,0.0012039348972483748,1.3203775215148925,0.9242642650604247,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2519,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.39169285695163,22.492469346193005,0.03160313400072356,0.74166808037424,0.7738612948510452,1,0.029160397709753687,0.002442736290969872,2.201923351287842,1.5413463459014891,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2520,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.674445794242814,23.525898327330516,0.02963148024972989,0.7417021228308572,0.7609480247100073,1,0.028304335715038598,0.0013271445346912938,1.5740762042999268,1.1018533430099486,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2521,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.0150533523813,21.992246067952323,0.030528244968857456,0.7422468021367316,0.7662046830888086,1,0.028731942508624205,0.0017963024602332509,1.8296565437316894,1.2807595806121825,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2522,DT-FedDQL,1,edge,1,0,0.3,0,0,1,35.96939624630233,20.189149884730348,0.030041769748288375,0.7415999954610057,0.75956154613636,0,0.028197435766066484,0.0018443339822218896,1.5066651916503906,1.0546656341552734,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
2523,DT-FedDQL,1,edge,1,0,0.3,0,0,1,36.1081053617958,20.474512493211176,0.028779839499112368,0.7407829765021943,0.7506977440701701,1,0.027490771275822203,0.0012890682232901665,1.0757044219970704,0.7529930953979492,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,0.845,0.845,0,3000,20.947,0.030977,0.8467,100.0,100.0,100.0,98.1,60.504,74.4316,76.3239,75.3777,0.8532,15.3333,100.0,0,0.0,1,0.0333,0.0007
