task_id,algorithm,action_id,action,digital_twin_orchestration,reference_action,priority_score,high_priority,dependency_count,dependency_met,deadline_ms,exec_delay_ms,exec_energy_kj,exec_cpu_util,bandwidth_utilization,deadline_met,compute_energy_kj,comm_energy_kj,data_in_mb,data_out_mb,cpu_cores,memory_quota,priority_qos,failure_probability,original_action_id,original_action,reorchestrated,dt_recovered,dt_recovery_time_ms,trust_threshold,dt_timeliness,dt_reliability,dt_availability,dtt_score,trust_violation,dt_original_predicted_dtt,dt_selected_predicted_dtt,task_count,avg_delay_ms,avg_energy_kj,success_rate,advanced_task_priority_rate,high_priority_completion_rate,dependency_aware_success_rate,fuzzy_accuracy,edge_hourly_energy_kj,edge_cpu_utilization,edge_bandwidth_utilization,edge_cpu_bw_utilization,avg_dtt_score,trust_violation_rate,high_priority_trusted_completion_rate,reorchestration_count,reorchestration_rate,dt_recovered_count,dt_recovered_rate,avg_recovery_time_ms
2145,Random,1,edge,0,0,0.3,0,0,1,35.91574874031515,22.484111595885544,0.03029434819057443,0.7473872130859203,0.7534743118974925,1,0.028611475980338207,0.0016828722102362234,1.2107019996643067,0.8474913997650146,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2146,Random,0,terminal,0,0,0.3,0,0,1,36.47331722371866,42.833290822026974,0.0608591550571843,0.543041126124465,0.48712414612007704,0,0.0608591550571843,0.0,2.0675687122344972,1.447298098564148,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8515179787438208,0.845,1.0,0.7195326920385285,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2147,Random,2,cloud,0,0,0.3,0,0,1,35.8413713030887,120.0,0.04395873568581552,0.4660141673356955,0.6455583173097313,0,0.04136778219863152,0.002590953487184003,0.8149656963348388,0.5704759874343871,,,0,0.155,2,cloud,0,0,0.0,0.8,0.2986780941924058,0.845,1.0,0.25238298959258293,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2148,Random,2,cloud,0,0,0.3,0,1,1,35.926919704428414,120.0,0.04314382300524574,0.46348935180325734,0.654894867064041,0,0.041559246761839884,0.0015845762434058522,1.0873332405090332,0.7611332683563232,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29939099753690346,0.845,1.0,0.25298539291868344,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2149,Random,2,cloud,0,0,0.3,0,0,1,36.120295772838745,120.0,0.0442798020269864,0.4658155863387622,0.6594246598021709,0,0.04243340177870135,0.001846400248285052,1.219477186203003,0.8536340303421021,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3010024647736562,0.845,1.0,0.2543470827337395,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2150,Random,0,terminal,0,0,0.3,0,0,1,36.58199084252965,47.24713346635144,0.05919403184260978,0.5402042547397029,0.4847233667275492,0,0.05919403184260978,0.0,1.7874248027801514,1.2511973619461059,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7742690012841241,0.845,1.0,0.6542573060850848,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2151,Random,0,terminal,0,0,0.3,0,0,1,36.117576607376755,41.962086234387954,0.05771671171174658,0.5401134748553905,0.47956069825842823,0,0.05771671171174658,0.0,1.1849995517730714,0.8294996862411499,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8607192789613587,0.845,1.0,0.7273077907223481,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2152,Random,2,cloud,0,0,0.3,0,0,1,36.028082132082645,115.77017299729789,0.04579572555420895,0.46019858099693334,0.6587324068421898,0,0.04114228036670052,0.00465344518750843,1.1992826557159424,0.8394978590011596,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3112034922235415,0.845,1.0,0.26296695092889255,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2153,Random,1,edge,0,0,0.3,0,0,1,35.980759213401356,20.1599313156032,0.03158179928883169,0.7403404245661714,0.7506458254414293,1,0.027424615176302913,0.004157184112528776,1.0731801223754882,0.7512260856628417,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2154,Random,2,cloud,0,0,0.3,0,0,1,36.608800544198594,120.0,0.049284487175983854,0.4602836871384762,0.6948383280510307,0,0.04404947741454722,0.005235009761436633,2.2525712203979493,1.5767998542785644,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30507333786832164,0.845,1.0,0.2577869704987318,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2155,Random,1,edge,0,0,0.3,0,0,1,35.82167985220519,26.748283885284767,0.02965583034354946,0.7402723396529372,0.7456619197306176,1,0.02708270943287393,0.0025731209106755293,0.8308611011505127,0.5816027708053588,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2156,Random,1,edge,0,0,0.3,0,1,0,36.166731428470264,34.25332335060898,0.037620496032026406,0.7403404245661714,0.7542893156211294,1,0.027667514521616254,0.009952981510410151,1.250327730178833,0.8752294111251829,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2157,Random,1,edge,0,0,0.3,0,0,1,36.701212634090055,21.47175048337996,0.03315086836533073,0.7403404245661714,0.7686468899413607,1,0.028624686142964997,0.004526182222365733,1.948397388458252,1.3638781719207762,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2158,Random,2,cloud,0,0,0.3,0,0,1,36.0907483866832,91.88343495161419,0.05299236461770372,0.46019858099693334,0.6627827533955408,0,0.0414663080909686,0.011526056526735117,1.3174401092529298,0.9222080764770507,,,0,0.155,2,cloud,0,0,0.0,0.8,0.39278841072592235,0.845,1.0,0.3319062070634044,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2159,Random,1,edge,0,0,0.3,0,0,1,35.92776996279071,16.578064077775313,0.02924680386301806,0.7402042547397029,0.7503968705442475,1,0.027388727457741076,0.0018580764052769853,1.0610758590698242,0.7427531013488768,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2160,Random,2,cloud,0,0,0.3,0,0,1,36.630832907348484,120.0,0.047182172659688965,0.460822692701581,0.6873926797367832,0,0.04357240677329047,0.003609765886398499,2.035365400314331,1.4247557802200317,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3052569408945707,0.845,1.0,0.25794211505591225,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2161,Random,0,terminal,0,0,0.3,0,0,1,36.544760263640384,42.34931706707313,0.059641670134892195,0.5404085094794058,0.48606675648964354,0,0.059641670134892195,0.0,1.9441832542419433,1.3609282779693601,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8629362359199453,0.845,1.0,0.7291811193523537,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2162,Random,1,edge,0,0,0.3,0,0,1,36.78215184546866,21.397584875900186,0.03311280661768846,0.7409872312418971,0.7763114252710892,0,0.02922728611067472,0.003885520507013734,2.32104944229126,1.624734609603882,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2163,Random,2,cloud,0,0,0.3,0,0,1,36.6360238656407,98.44743425657072,0.05009369302882152,0.4613900669785334,0.6856381614958723,0,0.04355686765494713,0.006536825373874389,1.9841822719573974,1.388927590370178,,,0,0.155,2,cloud,0,0,0.0,0.8,0.37213792459193,0.845,1.0,0.3144565462801808,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2164,Random,2,cloud,0,0,0.3,0,0,1,36.176807861003816,100.20339825447704,0.04832146258432027,0.46085106141542864,0.6647159242580357,0,0.04176450745203715,0.00655695513228312,1.373834924697876,0.9616844472885132,,,0,0.155,2,cloud,0,0,0.0,0.8,0.36103374228016716,0.845,1.0,0.30507351222674123,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2165,Random,2,cloud,0,0,0.3,0,0,1,36.3511837385255,114.38293189722089,0.048001746167681575,0.46102127369851437,0.6677088484080036,0,0.04204138808631344,0.00596035808136813,1.4611450576782226,1.0228015403747557,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3178025176972117,0.845,1.0,0.2685431274541439,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2166,Random,0,terminal,0,0,0.3,0,0,1,35.88661134221735,37.125174702259805,0.057540594521933025,0.5408851038720458,0.4779671720239893,0,0.057540594521933025,0.0,0.9990529918670654,0.6993370943069458,,,0,0.155,0,terminal,0,0,0.0,0.8,0.9666381809654605,0.845,1.0,0.8168092629158141,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2167,Random,2,cloud,0,0,0.3,0,0,1,36.09633116345466,115.16844666021312,0.043833068312772,0.46144680440622865,0.6563060902116519,0,0.04122278418630245,0.00261028412646955,1.1285017013549805,0.7899511909484863,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3134220544794822,0.845,1.0,0.2648416360351624,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2168,Random,2,cloud,0,0,0.3,0,0,1,36.062232399774544,94.6285677679121,0.04727494945669556,0.4606808491323429,0.6585089303061282,0,0.04123050123360569,0.006044448223089866,1.1927633571624756,0.8349343500137328,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3810924465032747,0.845,1.0,0.3220231172952671,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2169,Random,2,cloud,0,0,0.3,0,0,1,36.4680548677218,120.0,0.04778363860795237,0.4612198546954477,0.6787499949465847,0,0.04296836762872527,0.004815270979227104,1.7832394123077393,1.2482675886154175,,,0,0.155,2,cloud,0,0,0.0,0.8,0.303900457231015,0.845,1.0,0.25679588636020767,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2170,Random,0,terminal,0,0,0.3,0,0,1,36.90935867497372,44.27941152254657,0.06043039464748041,0.5404085094794058,0.4888836297488871,0,0.06043039464748041,0.0,2.272880630493164,1.5910164413452148,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8335557634089129,0.845,1.0,0.7043546200805314,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2171,Random,2,cloud,0,0,0.3,0,0,1,36.08407232150832,120.0,0.0434193283476147,0.4605106368492572,0.6613721543233476,0,0.041422112452704385,0.001997215894910317,1.2762898540496825,0.8934028978347777,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30070060267923604,0.845,1.0,0.2540920092639544,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2172,Random,2,cloud,0,0,0.3,0,0,1,36.21597531790072,120.0,0.046708667922842485,0.4602836871384762,0.6722638365974233,0,0.04224351809825863,0.0044651498245838524,1.59402400970459,1.1158168067932128,,,0,0.155,2,cloud,0,0,0.0,0.8,0.30179979431583936,0.845,1.0,0.25502082619688426,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2173,Random,2,cloud,0,0,0.3,0,0,1,36.38504418103739,120.0,0.04749132234566714,0.46065248041849527,0.6750329481455731,0,0.042546181543714805,0.004945140801952337,1.6748050403594972,1.172363528251648,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3032087015086449,0.845,1.0,0.2562113527748049,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2174,Random,0,terminal,0,0,0.3,0,0,1,35.852694777325816,39.96194009065991,0.057041277611548556,0.5405900692480305,0.4765526906240638,0,0.057041277611548556,0.0,0.8339989471435547,0.5837992630004882,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8971710256305968,0.845,1.0,0.7581095166578543,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2175,Random,2,cloud,0,0,0.3,0,0,1,36.17881121506012,120.0,0.04599467969469407,0.46085106141542864,0.6619978904550283,0,0.04154706474779656,0.00444761494689751,1.2945439434051513,0.9061807603836058,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3014900934588344,0.845,1.0,0.254759128972715,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2176,Random,0,terminal,0,0,0.3,0,1,0,36.12448312495276,46.66072462387617,0.05782072390884254,0.5403177295950934,0.47967685196628523,0,0.05782072390884254,0.0,1.1985533809661866,0.8389873666763306,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7741946447712893,0.845,1.0,0.6541944748317394,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2177,Random,1,edge,0,0,0.3,0,0,1,36.17218398172173,15.936269102736707,0.029961700140014407,0.7405787217624914,0.7565713362077449,1,0.027853407996869278,0.0021082921431451285,1.3612802696228028,0.9528961887359619,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2178,Random,1,edge,0,0,0.3,0,0,1,36.258751416099074,19.24753725014458,0.02955255917722177,0.7404085094794057,0.759769703369899,0,0.028042519067575745,0.0015100401096460258,1.5167858600616455,1.0617501020431517,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2179,Random,1,edge,0,0,0.3,0,0,1,35.94893835649742,21.019131967955094,0.028573743975883494,0.7407489340455772,0.7462684588578513,1,0.027190662913646857,0.0013830810622366386,0.8603512191772461,0.6022458534240722,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2180,Random,2,cloud,0,0,0.65,0,0,1,31.01927931201252,111.96103702246933,0.04376281755229145,0.46034042456617147,0.660354482483784,0,0.041303252003260446,0.0024595655490310077,1.246602144241333,0.8726215009689331,,,0,0.10250000000000001,2,cloud,0,0,0.0,0.8,0.27705423365976234,0.8975,1.0,0.2486561747096367,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2181,Random,0,terminal,0,0,0.65,0,0,1,31.789161010666835,49.18012910237699,0.06066019751087219,0.5402723396529372,0.48987456654408634,0,0.06066019751087219,0.0,2.388511791229248,1.6719582538604736,,,0,0.10250000000000001,0,terminal,0,0,0.0,0.8,0.6463822196255762,0.8975,1.0,0.5801280421139546,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2182,Random,1,edge,0,0,0.3,0,1,0,36.07729062876456,30.51974241549833,0.02846457590401415,0.7406127642191086,0.7493738971039177,1,0.0273784014046349,0.0010861744993792511,1.011338577270508,0.7079370040893554,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2183,Random,1,edge,0,0,0.3,0,1,0,36.439534914048316,28.545675797986483,0.030844951731117294,0.7403744670227885,0.7602789294921002,1,0.028071644794368394,0.0027733069367489012,1.5415445899963378,1.0790812129974363,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2184,Random,1,edge,0,0,0.3,0,0,1,36.298992991749216,20.832605202947683,0.030475473108135406,0.74095318878528,0.7555667706057759,0,0.027839486451633068,0.002635986656502338,1.312437982559204,0.9187065877914428,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2185,Random,0,terminal,0,0,0.3,0,0,1,36.8350951959508,50.71161516873261,0.06001802207334449,0.5402496446818591,0.48760945155247787,0,0.06001802207334449,0.0,2.124198389053345,1.4869388723373413,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7263640701127246,0.845,1.0,0.6137776392452523,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2186,Random,0,terminal,0,0,0.65,0,0,1,31.165416258026266,44.290113137426005,0.05852982623431699,0.540453899421562,0.48203914798846537,0,0.05852982623431699,0.0,1.474206714630127,1.0319447002410889,,,0,0.10250000000000001,0,terminal,0,0,0.0,0.8,0.7036653115182694,0.8975,1.0,0.6315396170876467,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2187,Random,0,terminal,0,0,0.3,0,0,1,36.520907528103564,42.132692544136404,0.0588743897104701,0.5403404245661715,0.48341157540110746,0,0.0588743897104701,0.0,1.6343535327911376,1.1440474729537962,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8668068742543769,0.845,1.0,0.7324518087449484,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2188,Random,1,edge,0,0,0.3,0,0,1,36.35073038686964,18.28960541671329,0.03106114987689403,0.7405446793058743,0.7571048334042578,1,0.02788415179528271,0.0031769980816113183,1.3872190666198732,0.9710533466339112,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2189,Random,1,edge,0,0,0.65,0,0,1,30.953897235835523,18.500743279793987,0.029819014216635707,0.74047659439264,0.7525643607056074,1,0.027571808252664493,0.0022472059639712157,1.166459894180298,0.8165219259262085,,,0,0.10250000000000001,1,edge,0,0,0.0,0.8,1.0,0.8975,1.0,0.8975,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2190,Random,1,edge,0,0,0.3,0,0,1,35.98689281263336,19.23791418583161,0.030783506758226963,0.7433702032050973,0.7578670295594602,1,0.028335247424686127,0.0024482593335408346,1.4242772769927978,0.9969940938949584,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2191,Random,1,edge,0,0,0.3,0,0,1,35.801465132570605,18.460654440356837,0.031093162013452386,0.7452425383190402,0.7528397213484798,1,0.028265341018429355,0.0028278209950230292,1.1798480129241944,0.825893609046936,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2192,Random,0,terminal,0,0,0.3,0,0,1,36.40706017425271,47.36589632385884,0.060323372915171286,0.5430865160666212,0.48515390104233536,0,0.060323372915171286,0.0,1.8376633071899413,1.286364315032959,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7686344606533707,0.845,1.0,0.6494961192520983,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2193,Random,0,terminal,0,0,0.3,0,1,0,36.129897381590936,48.53546852282072,0.059117035558695644,0.5436311953724954,0.4801647042082937,0,0.059117035558695644,0.0,1.2554802417755127,0.8788361692428588,,,0,0.155,0,terminal,0,0,0.0,0.8,0.7444019493621071,0.845,1.0,0.6290196472109805,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2194,Random,1,edge,0,0,0.3,0,0,1,36.78705793700568,18.97733469538427,0.045576674532799955,0.7418042502007086,0.7776357343604482,1,0.02943131773579694,0.016145356797003015,2.3854377555847166,1.6698064289093015,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2195,Random,2,cloud,0,0,0.3,0,0,1,35.171570343473,120.0,0.04169894997169419,0.4643404132186859,0.6317647925516159,0,0.039896074312240175,0.0018028756594540166,0.41257845878601074,0.2888049211502075,,,0,0.155,2,cloud,0,0,0.0,0.8,0.29309641952894167,0.845,1.0,0.2476664745019557,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2196,Random,0,terminal,0,0,0.3,0,0,1,35.67444147795214,42.68047449477528,0.058696550212708275,0.5438581450832763,0.4783792836912912,0,0.058696550212708275,0.0,1.0471417808532715,0.73299924659729,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8358492238018399,0.845,1.0,0.7062925941125547,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2197,Random,2,cloud,0,0,0.3,0,1,0,36.3302737216849,120.0,0.053754993640676166,0.46371630151403825,0.6790310557615954,0,0.043540070794016054,0.010214922846660108,1.791438570022583,1.254006999015808,,,0,0.155,2,cloud,0,0,0.0,0.8,0.3027522810140408,0.845,1.0,0.25582567745686446,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2198,Random,1,edge,0,0,0.3,0,1,1,36.23053993196286,24.710809512125447,0.03394908097416939,0.7459574299080003,0.7659918683369484,1,0.029243427126096597,0.004705653848072791,1.8193094253540039,1.2735165977478027,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2199,Random,0,terminal,0,0,0.3,0,0,1,35.510900548564855,40.23273647278045,0.05796655175106609,0.5425191417896688,0.477445900445293,0,0.05796655175106609,0.0,0.9382264709472656,0.6567585296630859,,,0,0.155,0,terminal,0,0,0.0,0.8,0.8826369683451643,0.845,1.0,0.7458282382516638,1,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
2200,Random,1,edge,0,0,0.3,0,0,1,35.922924498104926,17.621758118872076,0.030704430594632955,0.7451063684925716,0.7547325109027284,1,0.028372236263296213,0.002332194331336742,1.2718760204315185,0.8903132143020629,,,0,0.155,1,edge,0,0,0.0,0.8,1.0,0.845,1.0,0.845,0,,,3000,58.9547,0.046344,0.2837,27.4809,27.4809,32.9749,,60.409,74.2221,76.1815,75.2018,0.6033,71.6333,27.4809,0,0.0,0,0.0,0.0
